Data_Venda,Produto,Quantidade,Preco_Unitario,Categoria,Valor_Total
2020-03-28,Petisco Natural,1,193.52,Alimentação,193.52
2020-03-28,Ração Premium,1,93.57,Alimentação,93.57
2020-03-28,Coleira Ajustável,6,42.22,Acessórios,253.32
2020-03-28,Suplemento Vitamínico,6,30.2,Saúde,181.2
2020-03-28,Caminha Luxo,3,132.03,Conforto,396.09
2020-03-28,Escova de Pelos,9,189.4,Cuidados,1704.6
2020-03-28,Shampoo Antipulgas,9,44.74,Higiene,402.66
2020-03-29,Suplemento Vitamínico,3,133.69,Saúde,401.07
2020-03-29,Comedouro Duplo,3,230.88,Acessórios,692.64
2020-03-29,Areia Higiênica,5,82.41,Higiene,412.05
2020-03-29,Coleira Ajustável,2,236.11,Acessórios,472.22
2020-03-29,Ração Premium,2,30.7,Alimentação,61.4
2020-03-29,Petisco Natural,4,235.86,Alimentação,943.44
2020-03-29,Petisco Natural,2,12.88,Alimentação,25.76
2020-03-30,Coleira Ajustável,2,81.61,Acessórios,163.22
2020-03-30,Petisco Natural,3,120.83,Alimentação,362.49
2020-03-30,Suplemento Vitamínico,6,14.62,Saúde,87.72
2020-03-30,Escova de Pelos,6,215.73,Cuidados,1294.38
2020-03-30,Caminha Luxo,8,172.55,Conforto,1380.4
2020-03-30,Shampoo Antipulgas,9,185.03,Higiene,1665.27
2020-03-30,Comedouro Duplo,3,234.64,Acessórios,703.92
2020-03-30,Petisco Natural,7,100.92,Alimentação,706.44
2020-03-31,Areia Higiênica,8,103.19,Higiene,825.52
2020-03-31,Areia Higiênica,6,248.61,Higiene,1491.66
2020-03-31,Shampoo Antipulgas,7,203.83,Higiene,1426.81
2020-03-31,Brinquedo de Borracha,7,116.08,Brinquedos,812.56
2020-03-31,Petisco Natural,8,148.04,Alimentação,1184.32
2020-03-31,Ração Premium,2,237.28,Alimentação,474.56
2020-03-31,Petisco Natural,8,12.89,Alimentação,103.12
2020-03-31,Caminha Luxo,3,210.76,Conforto,632.28
2020-04-01,Areia Higiênica,4,20.49,Higiene,81.96
2020-04-01,Areia Higiênica,9,21.1,Higiene,189.9
2020-04-01,Petisco Natural,9,239.97,Alimentação,2159.73
2020-04-02,Areia Higiênica,4,240.96,Higiene,963.84
2020-04-02,Caminha Luxo,1,123.67,Conforto,123.67
2020-04-02,Petisco Natural,1,76.43,Alimentação,76.43
2020-04-02,Brinquedo de Borracha,9,237.02,Brinquedos,2133.18
2020-04-02,Coleira Ajustável,4,68.38,Acessórios,273.52
2020-04-03,Petisco Natural,2,23.27,Alimentação,46.54
2020-04-03,Suplemento Vitamínico,4,43.12,Saúde,172.48
2020-04-03,Ração Premium,1,139.12,Alimentação,139.12
2020-04-03,Brinquedo de Borracha,6,242.54,Brinquedos,1455.24
2020-04-03,Suplemento Vitamínico,8,103.42,Saúde,827.36
2020-04-03,Petisco Natural,9,217.76,Alimentação,1959.84
2020-04-03,Shampoo Antipulgas,1,76.02,Higiene,76.02
2020-04-03,Coleira Ajustável,8,187.08,Acessórios,1496.64
2020-04-03,Caminha Luxo,9,179.94,Conforto,1619.46
2020-04-04,Caminha Luxo,7,91.79,Conforto,642.53
2020-04-04,Caminha Luxo,9,75.49,Conforto,679.41
2020-04-04,Caminha Luxo,2,41.81,Conforto,83.62
2020-04-04,Petisco Natural,7,211.07,Alimentação,1477.49
2020-04-04,Areia Higiênica,1,135.21,Higiene,135.21
2020-04-04,Comedouro Duplo,7,227.9,Acessórios,1595.3
2020-04-04,Shampoo Antipulgas,2,170.08,Higiene,340.16
2020-04-04,Suplemento Vitamínico,4,52.86,Saúde,211.44
2020-04-04,Brinquedo de Borracha,9,221.85,Brinquedos,1996.65
2020-04-05,Coleira Ajustável,5,114.32,Acessórios,571.6
2020-04-05,Caminha Luxo,3,199.87,Conforto,599.61
2020-04-05,Petisco Natural,9,111.01,Alimentação,999.09
2020-04-05,Shampoo Antipulgas,5,26.95,Higiene,134.75
2020-04-05,Areia Higiênica,9,149.11,Higiene,1341.99
2020-04-05,Comedouro Duplo,5,113.79,Acessórios,568.95
2020-04-05,Comedouro Duplo,5,15.23,Acessórios,76.15
2020-04-06,Ração Premium,2,135.05,Alimentação,270.1
2020-04-06,Ração Premium,1,143.97,Alimentação,143.97
2020-04-06,Areia Higiênica,3,138.93,Higiene,416.79
2020-04-06,Petisco Natural,6,12.88,Alimentação,77.28
2020-04-06,Petisco Natural,7,209.66,Alimentação,1467.62
2020-04-07,Escova de Pelos,6,75.92,Cuidados,455.52
2020-04-07,Escova de Pelos,2,115.99,Cuidados,231.98
2020-04-07,Caminha Luxo,2,229.87,Conforto,459.74
2020-04-07,Petisco Natural,1,143.84,Alimentação,143.84
2020-04-08,Caminha Luxo,6,212.93,Conforto,1277.58
2020-04-08,Brinquedo de Borracha,2,65.83,Brinquedos,131.66
2020-04-08,Comedouro Duplo,3,231.71,Acessórios,695.13
2020-04-09,Petisco Natural,8,64.51,Alimentação,516.08
2020-04-09,Brinquedo de Borracha,3,42.47,Brinquedos,127.41
2020-04-09,Comedouro Duplo,7,59.37,Acessórios,415.59
2020-04-10,Caminha Luxo,8,86.3,Conforto,690.4
2020-04-10,Shampoo Antipulgas,5,166.73,Higiene,833.65
2020-04-10,Areia Higiênica,4,189.82,Higiene,759.28
2020-04-10,Petisco Natural,6,244.56,Alimentação,1467.36
2020-04-11,Petisco Natural,2,212.72,Alimentação,425.44
2020-04-11,Ração Premium,9,63.86,Alimentação,574.74
2020-04-11,Shampoo Antipulgas,5,229.74,Higiene,1148.7
2020-04-11,Areia Higiênica,2,188.82,Higiene,377.64
2020-04-11,Petisco Natural,5,134.16,Alimentação,670.8
2020-04-12,Caminha Luxo,7,198.8,Conforto,1391.6
2020-04-13,Suplemento Vitamínico,9,208.08,Saúde,1872.72
2020-04-13,Coleira Ajustável,8,101.65,Acessórios,813.2
2020-04-13,Shampoo Antipulgas,9,76.38,Higiene,687.42
2020-04-14,Petisco Natural,1,53.51,Alimentação,53.51
2020-04-14,Ração Premium,1,46.85,Alimentação,46.85
2020-04-14,Escova de Pelos,9,202.45,Cuidados,1822.05
2020-04-14,Suplemento Vitamínico,9,207.72,Saúde,1869.48
2020-04-15,Ração Premium,3,13.94,Alimentação,41.82
2020-04-15,Shampoo Antipulgas,5,143.88,Higiene,719.4
2020-04-16,Brinquedo de Borracha,5,221.78,Brinquedos,1108.9
2020-04-16,Comedouro Duplo,4,25.74,Acessórios,102.96
2020-04-16,Suplemento Vitamínico,1,209.83,Saúde,209.83
2020-04-16,Escova de Pelos,8,231.03,Cuidados,1848.24
2020-04-16,Petisco Natural,9,106.83,Alimentação,961.47
2020-04-16,Areia Higiênica,8,26.74,Higiene,213.92
2020-04-17,Areia Higiênica,1,137.41,Higiene,137.41
2020-04-17,Suplemento Vitamínico,2,109.04,Saúde,218.08
2020-04-17,Comedouro Duplo,1,151.78,Acessórios,151.78
2020-04-17,Escova de Pelos,5,143.53,Cuidados,717.65
2020-04-18,Ração Premium,4,147.94,Alimentação,591.76
2020-04-18,Suplemento Vitamínico,1,63.43,Saúde,63.43
2020-04-18,Ração Premium,1,236.48,Alimentação,236.48
2020-04-19,Caminha Luxo,5,25.76,Conforto,128.8
2020-04-19,Brinquedo de Borracha,3,137.17,Brinquedos,411.51
2020-04-19,Escova de Pelos,4,189.51,Cuidados,758.04
2020-04-20,Escova de Pelos,8,59.86,Cuidados,478.88
2020-04-20,Escova de Pelos,9,122.98,Cuidados,1106.82
2020-04-20,Caminha Luxo,6,199.21,Conforto,1195.26
2020-04-21,Coleira Ajustável,4,240.67,Acessórios,962.68
2020-04-21,Shampoo Antipulgas,6,38.18,Higiene,229.08
2020-04-21,Suplemento Vitamínico,2,114.11,Saúde,228.22
2020-04-21,Escova de Pelos,6,25.78,Cuidados,154.68
2020-04-21,Shampoo Antipulgas,5,172.49,Higiene,862.45
2020-04-22,Brinquedo de Borracha,4,187.08,Brinquedos,748.32
2020-04-22,Coleira Ajustável,2,11.69,Acessórios,23.38
2020-04-22,Escova de Pelos,2,88.99,Cuidados,177.98
2020-04-22,Coleira Ajustável,1,176.29,Acessórios,176.29
2020-04-23,Ração Premium,1,106.97,Alimentação,106.97
2020-04-23,Comedouro Duplo,9,212.66,Acessórios,1913.94
2020-04-23,Ração Premium,3,109.58,Alimentação,328.74
2020-04-23,Suplemento Vitamínico,3,219.6,Saúde,658.8
2020-04-24,Escova de Pelos,5,165.04,Cuidados,825.2
2020-04-24,Shampoo Antipulgas,8,241.88,Higiene,1935.04
2020-04-24,Petisco Natural,3,65.25,Alimentação,195.75
2020-04-24,Brinquedo de Borracha,5,148.6,Brinquedos,743.0
2020-04-24,Comedouro Duplo,6,49.56,Acessórios,297.36
2020-04-24,Ração Premium,5,233.57,Alimentação,1167.85
2020-04-25,Areia Higiênica,3,206.32,Higiene,618.96
2020-04-25,Escova de Pelos,6,146.43,Cuidados,878.58
2020-04-25,Coleira Ajustável,3,247.41,Acessórios,742.23
2020-04-25,Caminha Luxo,7,151.5,Conforto,1060.5
2020-04-25,Caminha Luxo,1,198.11,Conforto,198.11
2020-04-26,Coleira Ajustável,7,200.7,Acessórios,1404.9
2020-04-26,Areia Higiênica,9,36.24,Higiene,326.16
2020-04-27,Caminha Luxo,9,134.9,Conforto,1214.1
2020-04-27,Brinquedo de Borracha,6,89.59,Brinquedos,537.54
2020-04-27,Shampoo Antipulgas,8,76.35,Higiene,610.8
2020-04-27,Escova de Pelos,6,36.62,Cuidados,219.72
2020-04-27,Escova de Pelos,9,100.42,Cuidados,903.78
2020-04-27,Ração Premium,4,136.1,Alimentação,544.4
2020-04-27,Ração Premium,6,35.04,Alimentação,210.24
2020-04-27,Shampoo Antipulgas,8,242.91,Higiene,1943.28
2020-04-28,Escova de Pelos,4,106.79,Cuidados,427.16
2020-04-28,Comedouro Duplo,3,94.12,Acessórios,282.36
2020-04-28,Caminha Luxo,8,220.83,Conforto,1766.64
2020-04-28,Comedouro Duplo,5,117.56,Acessórios,587.8
2020-04-29,Areia Higiênica,1,69.74,Higiene,69.74
2020-04-29,Petisco Natural,7,20.18,Alimentação,141.26
2020-04-29,Comedouro Duplo,3,90.99,Acessórios,272.97
2020-04-29,Comedouro Duplo,3,161.36,Acessórios,484.08
2020-04-29,Ração Premium,9,66.51,Alimentação,598.59
2020-04-30,Brinquedo de Borracha,9,194.98,Brinquedos,1754.82
2020-04-30,Comedouro Duplo,7,240.75,Acessórios,1685.25
2020-04-30,Comedouro Duplo,6,197.99,Acessórios,1187.94
2020-04-30,Suplemento Vitamínico,3,106.86,Saúde,320.58
2020-05-01,Brinquedo de Borracha,2,230.03,Brinquedos,460.06
2020-05-01,Coleira Ajustável,6,65.61,Acessórios,393.66
2020-05-01,Caminha Luxo,4,156.24,Conforto,624.96
2020-05-01,Petisco Natural,3,181.9,Alimentação,545.7
2020-05-01,Ração Premium,8,158.34,Alimentação,1266.72
2020-05-01,Shampoo Antipulgas,7,62.69,Higiene,438.83
2020-05-02,Petisco Natural,7,212.98,Alimentação,1490.86
2020-05-02,Areia Higiênica,8,248.32,Higiene,1986.56
2020-05-03,Brinquedo de Borracha,2,110.51,Brinquedos,221.02
2020-05-03,Escova de Pelos,3,248.93,Cuidados,746.79
2020-05-03,Caminha Luxo,3,189.2,Conforto,567.6
2020-05-03,Petisco Natural,7,17.4,Alimentação,121.8
2020-05-03,Petisco Natural,4,131.91,Alimentação,527.64
2020-05-03,Petisco Natural,4,205.52,Alimentação,822.08
2020-05-04,Escova de Pelos,3,215.5,Cuidados,646.5
2020-05-04,Caminha Luxo,9,10.64,Conforto,95.76
2020-05-04,Ração Premium,3,73.87,Alimentação,221.61
2020-05-04,Ração Premium,2,93.89,Alimentação,187.78
2020-05-04,Brinquedo de Borracha,1,81.86,Brinquedos,81.86
2020-05-05,Brinquedo de Borracha,1,56.83,Brinquedos,56.83
2020-05-05,Coleira Ajustável,5,249.16,Acessórios,1245.8
2020-05-05,Petisco Natural,2,224.99,Alimentação,449.98
2020-05-05,Ração Premium,4,166.57,Alimentação,666.28
2020-05-06,Caminha Luxo,5,141.25,Conforto,706.25
2020-05-06,Areia Higiênica,1,171.93,Higiene,171.93
2020-05-06,Coleira Ajustável,5,227.39,Acessórios,1136.95
2020-05-07,Petisco Natural,5,108.07,Alimentação,540.35
2020-05-07,Suplemento Vitamínico,1,115.17,Saúde,115.17
2020-05-08,Petisco Natural,2,168.87,Alimentação,337.74
2020-05-08,Suplemento Vitamínico,8,159.11,Saúde,1272.88
2020-05-09,Coleira Ajustável,5,182.36,Acessórios,911.8
2020-05-09,Caminha Luxo,6,228.34,Conforto,1370.04
2020-05-09,Brinquedo de Borracha,1,68.73,Brinquedos,68.73
2020-05-09,Comedouro Duplo,5,58.13,Acessórios,290.65
2020-05-10,Caminha Luxo,2,239.11,Conforto,478.22
2020-05-10,Escova de Pelos,2,242.79,Cuidados,485.58
2020-05-11,Escova de Pelos,4,225.84,Cuidados,903.36
2020-05-11,Areia Higiênica,6,96.38,Higiene,578.28
2020-05-12,Ração Premium,7,156.54,Alimentação,1095.78
2020-05-12,Shampoo Antipulgas,5,18.7,Higiene,93.5
2020-05-12,Escova de Pelos,7,35.05,Cuidados,245.35
2020-05-13,Escova de Pelos,5,215.96,Cuidados,1079.8
2020-05-13,Shampoo Antipulgas,7,151.79,Higiene,1062.53
2020-05-13,Coleira Ajustável,1,73.55,Acessórios,73.55
2020-05-13,Ração Premium,3,79.51,Alimentação,238.53
2020-05-13,Suplemento Vitamínico,3,115.84,Saúde,347.52
2020-05-13,Ração Premium,3,204.28,Alimentação,612.84
2020-05-14,Caminha Luxo,7,53.74,Conforto,376.18
2020-05-14,Petisco Natural,2,194.53,Alimentação,389.06
2020-05-14,Caminha Luxo,1,160.85,Conforto,160.85
2020-05-14,Petisco Natural,1,166.1,Alimentação,166.1
2020-05-14,Brinquedo de Borracha,1,238.35,Brinquedos,238.35
2020-05-15,Petisco Natural,3,202.66,Alimentação,607.98
2020-05-15,Coleira Ajustável,8,188.38,Acessórios,1507.04
2020-05-15,Petisco Natural,3,127.8,Alimentação,383.4
2020-05-15,Ração Premium,1,67.39,Alimentação,67.39
2020-05-15,Comedouro Duplo,7,227.46,Acessórios,1592.22
2020-05-16,Escova de Pelos,4,14.06,Cuidados,56.24
2020-05-16,Coleira Ajustável,9,203.92,Acessórios,1835.28
2020-05-17,Shampoo Antipulgas,8,40.3,Higiene,322.4
2020-05-17,Ração Premium,4,186.54,Alimentação,746.16
2020-05-18,Comedouro Duplo,8,37.07,Acessórios,296.56
2020-05-18,Suplemento Vitamínico,5,207.85,Saúde,1039.25
2020-05-18,Suplemento Vitamínico,8,90.27,Saúde,722.16
2020-05-18,Petisco Natural,4,49.35,Alimentação,197.4
2020-05-19,Coleira Ajustável,4,150.48,Acessórios,601.92
2020-05-19,Caminha Luxo,3,186.8,Conforto,560.4
2020-05-19,Shampoo Antipulgas,2,95.5,Higiene,191.0
2020-05-19,Shampoo Antipulgas,4,135.18,Higiene,540.72
2020-05-19,Suplemento Vitamínico,8,87.36,Saúde,698.88
2020-05-20,Caminha Luxo,5,247.01,Conforto,1235.05
2020-05-21,Brinquedo de Borracha,9,22.4,Brinquedos,201.6
2020-05-21,Shampoo Antipulgas,5,114.21,Higiene,571.05
2020-05-22,Brinquedo de Borracha,6,79.28,Brinquedos,475.68
2020-05-22,Brinquedo de Borracha,8,60.27,Brinquedos,482.16
2020-05-22,Areia Higiênica,8,215.25,Higiene,1722.0
2020-05-22,Caminha Luxo,8,201.72,Conforto,1613.76
2020-05-22,Escova de Pelos,9,171.44,Cuidados,1542.96
2020-05-22,Areia Higiênica,5,94.24,Higiene,471.2
2020-05-22,Suplemento Vitamínico,9,12.18,Saúde,109.62
2020-05-22,Comedouro Duplo,6,71.93,Acessórios,431.58
2020-05-23,Comedouro Duplo,8,186.2,Acessórios,1489.6
2020-05-23,Escova de Pelos,7,180.23,Cuidados,1261.61
2020-05-23,Petisco Natural,4,213.61,Alimentação,854.44
2020-05-23,Caminha Luxo,5,217.45,Conforto,1087.25
2020-05-23,Escova de Pelos,2,198.92,Cuidados,397.84
2020-05-24,Caminha Luxo,2,66.21,Conforto,132.42
2020-05-24,Escova de Pelos,9,149.78,Cuidados,1348.02
2020-05-24,Petisco Natural,9,141.17,Alimentação,1270.53
2020-05-24,Brinquedo de Borracha,9,91.6,Brinquedos,824.4
2020-05-25,Escova de Pelos,2,85.25,Cuidados,170.5
2020-05-25,Areia Higiênica,6,101.86,Higiene,611.16
2020-05-25,Caminha Luxo,4,52.31,Conforto,209.24
2020-05-25,Petisco Natural,2,193.72,Alimentação,387.44
2020-05-25,Shampoo Antipulgas,6,43.85,Higiene,263.1
2020-05-25,Comedouro Duplo,7,118.09,Acessórios,826.63
2020-05-26,Ração Premium,9,68.38,Alimentação,615.42
2020-05-26,Petisco Natural,3,27.58,Alimentação,82.74
2020-05-26,Petisco Natural,1,216.79,Alimentação,216.79
2020-05-26,Escova de Pelos,3,182.57,Cuidados,547.71
2020-05-27,Shampoo Antipulgas,4,212.83,Higiene,851.32
2020-05-27,Petisco Natural,9,30.58,Alimentação,275.22
2020-05-27,Brinquedo de Borracha,5,191.2,Brinquedos,956.0
2020-05-28,Brinquedo de Borracha,7,35.03,Brinquedos,245.21
2020-05-28,Escova de Pelos,8,183.67,Cuidados,1469.36
2020-05-28,Areia Higiênica,7,80.05,Higiene,560.35
2020-05-28,Comedouro Duplo,5,88.99,Acessórios,444.95
2020-05-28,Shampoo Antipulgas,5,188.8,Higiene,944.0
2020-05-28,Brinquedo de Borracha,2,36.11,Brinquedos,72.22
2020-05-29,Areia Higiênica,6,242.15,Higiene,1452.9
2020-05-29,Brinquedo de Borracha,6,148.84,Brinquedos,893.04
2020-05-29,Comedouro Duplo,8,79.24,Acessórios,633.92
2020-05-29,Petisco Natural,9,129.79,Alimentação,1168.11
2020-05-29,Suplemento Vitamínico,9,46.45,Saúde,418.05
2020-05-29,Petisco Natural,1,32.88,Alimentação,32.88
2020-05-30,Petisco Natural,8,184.83,Alimentação,1478.64
2020-05-30,Comedouro Duplo,9,160.61,Acessórios,1445.49
2020-05-30,Areia Higiênica,8,32.48,Higiene,259.84
2020-05-30,Coleira Ajustável,4,237.91,Acessórios,951.64
2020-05-30,Coleira Ajustável,1,110.19,Acessórios,110.19
2020-05-30,Escova de Pelos,5,50.59,Cuidados,252.95
2020-05-30,Brinquedo de Borracha,3,192.41,Brinquedos,577.23
2020-05-30,Shampoo Antipulgas,9,156.67,Higiene,1410.03
2020-05-30,Comedouro Duplo,4,106.24,Acessórios,424.96
2020-05-31,Escova de Pelos,2,112.71,Cuidados,225.42
2020-05-31,Shampoo Antipulgas,5,35.17,Higiene,175.85
2020-05-31,Comedouro Duplo,6,73.57,Acessórios,441.42
2020-06-01,Coleira Ajustável,3,58.89,Acessórios,176.67
2020-06-01,Brinquedo de Borracha,7,65.95,Brinquedos,461.65
2020-06-01,Shampoo Antipulgas,6,136.74,Higiene,820.44
2020-06-01,Petisco Natural,5,247.01,Alimentação,1235.05
2020-06-01,Suplemento Vitamínico,5,202.18,Saúde,1010.9
2020-06-01,Coleira Ajustável,6,231.05,Acessórios,1386.3
2020-06-01,Petisco Natural,6,110.71,Alimentação,664.26
2020-06-01,Caminha Luxo,1,196.75,Conforto,196.75
2020-06-02,Petisco Natural,7,53.21,Alimentação,372.47
2020-06-02,Comedouro Duplo,1,185.56,Acessórios,185.56
2020-06-02,Ração Premium,6,64.97,Alimentação,389.82
2020-06-03,Escova de Pelos,6,172.89,Cuidados,1037.34
2020-06-03,Suplemento Vitamínico,1,157.48,Saúde,157.48
2020-06-03,Suplemento Vitamínico,9,163.98,Saúde,1475.82
2020-06-03,Suplemento Vitamínico,7,210.83,Saúde,1475.81
2020-06-04,Coleira Ajustável,7,112.25,Acessórios,785.75
2020-06-04,Escova de Pelos,9,179.55,Cuidados,1615.95
2020-06-04,Coleira Ajustável,8,163.54,Acessórios,1308.32
2020-06-04,Escova de Pelos,9,141.74,Cuidados,1275.66
2020-06-04,Brinquedo de Borracha,1,112.29,Brinquedos,112.29
2020-06-05,Escova de Pelos,5,119.77,Cuidados,598.85
2020-06-05,Ração Premium,7,24.08,Alimentação,168.56
2020-06-05,Comedouro Duplo,2,198.54,Acessórios,397.08
2020-06-05,Ração Premium,1,61.49,Alimentação,61.49
2020-06-05,Ração Premium,9,63.16,Alimentação,568.44
2020-06-05,Petisco Natural,8,30.62,Alimentação,244.96
2020-06-05,Caminha Luxo,9,115.46,Conforto,1039.14
2020-06-06,Petisco Natural,7,240.03,Alimentação,1680.21
2020-06-07,Areia Higiênica,9,125.76,Higiene,1131.84
2020-06-07,Comedouro Duplo,8,154.96,Acessórios,1239.68
2020-06-07,Areia Higiênica,4,235.9,Higiene,943.6
2020-06-08,Coleira Ajustável,9,29.9,Acessórios,269.1
2020-06-08,Caminha Luxo,4,240.06,Conforto,960.24
2020-06-09,Areia Higiênica,2,92.36,Higiene,184.72
2020-06-09,Escova de Pelos,4,54.14,Cuidados,216.56
2020-06-09,Suplemento Vitamínico,4,213.36,Saúde,853.44
2020-06-09,Petisco Natural,8,165.29,Alimentação,1322.32
2020-06-09,Brinquedo de Borracha,1,163.0,Brinquedos,163.0
2020-06-10,Coleira Ajustável,2,14.35,Acessórios,28.7
2020-06-10,Caminha Luxo,2,58.53,Conforto,117.06
2020-06-10,Coleira Ajustável,4,220.11,Acessórios,880.44
2020-06-11,Coleira Ajustável,9,55.53,Acessórios,499.77
2020-06-11,Suplemento Vitamínico,5,149.67,Saúde,748.35
2020-06-11,Suplemento Vitamínico,7,53.66,Saúde,375.62
2020-06-12,Areia Higiênica,7,63.17,Higiene,442.19
2020-06-12,Coleira Ajustável,5,229.9,Acessórios,1149.5
2020-06-12,Escova de Pelos,3,211.58,Cuidados,634.74
2020-06-12,Escova de Pelos,6,241.45,Cuidados,1448.7
2020-06-13,Comedouro Duplo,5,186.76,Acessórios,933.8
2020-06-13,Brinquedo de Borracha,3,227.88,Brinquedos,683.64
2020-06-13,Escova de Pelos,2,122.65,Cuidados,245.3
2020-06-13,Escova de Pelos,3,199.08,Cuidados,597.24
2020-06-14,Petisco Natural,7,104.14,Alimentação,728.98
2020-06-14,Caminha Luxo,9,106.06,Conforto,954.54
2020-06-14,Escova de Pelos,9,193.72,Cuidados,1743.48
2020-06-14,Suplemento Vitamínico,5,227.74,Saúde,1138.7
2020-06-15,Shampoo Antipulgas,5,203.82,Higiene,1019.1
2020-06-15,Petisco Natural,6,32.85,Alimentação,197.1
2020-06-15,Shampoo Antipulgas,9,80.92,Higiene,728.28
2020-06-15,Ração Premium,7,168.34,Alimentação,1178.38
2020-06-15,Areia Higiênica,1,215.62,Higiene,215.62
2020-06-15,Escova de Pelos,1,46.84,Cuidados,46.84
2020-06-16,Shampoo Antipulgas,1,142.7,Higiene,142.7
2020-06-16,Areia Higiênica,1,61.99,Higiene,61.99
2020-06-16,Suplemento Vitamínico,5,143.33,Saúde,716.65
2020-06-16,Ração Premium,3,53.98,Alimentação,161.94
2020-06-16,Suplemento Vitamínico,7,32.93,Saúde,230.51
2020-06-16,Areia Higiênica,8,184.44,Higiene,1475.52
2020-06-16,Brinquedo de Borracha,4,207.37,Brinquedos,829.48
2020-06-17,Comedouro Duplo,7,243.26,Acessórios,1702.82
2020-06-17,Areia Higiênica,4,162.67,Higiene,650.68
2020-06-17,Brinquedo de Borracha,7,245.69,Brinquedos,1719.83
2020-06-17,Petisco Natural,2,194.51,Alimentação,389.02
2020-06-17,Petisco Natural,4,74.75,Alimentação,299.0
2020-06-17,Escova de Pelos,3,70.5,Cuidados,211.5
2020-06-18,Ração Premium,9,219.17,Alimentação,1972.53
2020-06-18,Suplemento Vitamínico,9,79.07,Saúde,711.63
2020-06-18,Petisco Natural,9,213.0,Alimentação,1917.0
2020-06-18,Ração Premium,9,38.45,Alimentação,346.05
2020-06-18,Escova de Pelos,9,248.41,Cuidados,2235.69
2020-06-18,Comedouro Duplo,2,157.31,Acessórios,314.62
2020-06-18,Comedouro Duplo,3,224.54,Acessórios,673.62
2020-06-18,Suplemento Vitamínico,6,122.44,Saúde,734.64
2020-06-19,Suplemento Vitamínico,6,200.95,Saúde,1205.7
2020-06-19,Suplemento Vitamínico,3,113.11,Saúde,339.33
2020-06-19,Caminha Luxo,8,149.25,Conforto,1194.0
2020-06-19,Petisco Natural,7,249.17,Alimentação,1744.19
2020-06-19,Areia Higiênica,5,178.88,Higiene,894.4
2020-06-19,Suplemento Vitamínico,6,26.77,Saúde,160.62
2020-06-19,Shampoo Antipulgas,2,42.39,Higiene,84.78
2020-06-20,Suplemento Vitamínico,8,99.88,Saúde,799.04
2020-06-20,Ração Premium,8,235.6,Alimentação,1884.8
2020-06-20,Coleira Ajustável,8,185.67,Acessórios,1485.36
2020-06-20,Comedouro Duplo,7,191.12,Acessórios,1337.84
